x,y,z,nx,ny,nz
1.60086,1.60491,3.42245,-0.955666,-4.76522,-0.751584
1.58816,1.59858,3.45903,-0.958877,-4.78217,-0.748946
1.57534,1.5926,3.49547,-0.958683,-4.79784,-0.745089
1.56304,1.58718,3.5318,-0.954709,-4.81075,-0.739321
1.55126,1.58231,3.56801,-0.946954,-4.8209,-0.731641
1.54,1.578,3.60412,-0.93542,-4.8283,-0.722049
1.52926,1.57423,3.64011,-0.920105,-4.83294,-0.710545
1.51904,1.57103,3.67599,-0.901011,-4.83483,-0.69713
1.50933,1.56837,3.71176,-0.878136,-4.83396,-0.681803
1.50015,1.56627,3.74741,-0.851481,-4.83033,-0.664564
1.49148,1.56472,3.78296,-0.821047,-4.82394,-0.645413
1.48333,1.56373,3.81839,-0.786832,-4.8148,-0.624351
1.4757,1.56329,3.85371,-0.748837,-4.8029,-0.601377
1.46859,1.5634,3.88891,-0.707062,-4.78825,-0.576491
1.46199,1.56407,3.92401,-0.661507,-4.77084,-0.549693
1.45592,1.56529,3.95899,-0.612172,-4.75067,-0.520984
1.45036,1.56706,3.99386,-0.559057,-4.72774,-0.490363
1.44532,1.56939,4.02862,-0.502162,-4.70206,-0.45783
1.4408,1.57227,4.06327,-0.441487,-4.67363,-0.423385
1.4368,1.57571,4.0978,-0.377032,-4.64243,-0.387029
1.43332,1.57969,4.13222,-0.308797,-4.60848,-0.348761
1.43035,1.58424,4.16653,-0.236781,-4.57177,-0.308581
1.4279,1.58933,4.20073,-0.160986,-4.53231,-0.26649
1.42598,1.59498,4.23482,-0.0814106,-4.49009,-0.222486
1.42457,1.60118,4.26879,0.0019448,-4.44511,-0.176571
1.42368,1.60794,4.30265,0.0890803,-4.39738,-0.128745
1.74399,2.06389,0.47321,0.410896,-4.60899,-0.941776
1.74163,2.05468,0.514204,0.390615,-4.60274,-0.912925
1.73923,2.04574,0.555146,0.372754,-4.59639,-0.885146
1.73678,2.03707,0.596035,0.357315,-4.58996,-0.858437
1.73429,2.02868,0.636871,0.344297,-4.58343,-0.8328
1.73176,2.02056,0.677654,0.3337,-4.57681,-0.808234
1.72918,2.01272,0.718385,0.325524,-4.5701,-0.784739
1.72656,2.00514,0.759063,0.31977,-4.5633,-0.762315
1.7239,1.99785,0.799688,0.316436,-4.5564,-0.740963
1.7212,1.99082,0.840261,0.315524,-4.54941,-0.720682
1.71845,1.98407,0.880781,0.317033,-4.54233,-0.701472
1.71566,1.97759,0.921248,0.320963,-4.53516,-0.683334
1.71283,1.97139,0.961662,0.327315,-4.52789,-0.666267
1.70995,1.96546,1.00202,0.336087,-4.52054,-0.650271
1.70703,1.9598,1.04233,0.347281,-4.51309,-0.635346
1.70407,1.95441,1.08259,0.360896,-4.50555,-0.621493
1.70106,1.9493,1.12279,0.376932,-4.49791,-0.60871
1.69801,1.94446,1.16294,0.395389,-4.49018,-0.597
1.69492,1.9399,1.20304,0.416268,-4.48236,-0.58636
1.69179,1.93561,1.24309,0.439568,-4.47445,-0.576792
1.68861,1.93159,1.28308,0.465289,-4.46645,-0.568294
1.68539,1.92785,1.32302,0.493431,-4.45835,-0.560869
1.68213,1.92438,1.36291,0.523994,-4.45016,-0.554514
1.67883,1.92118,1.40274,0.556979,-4.44188,-0.549231
1.67548,1.91826,1.44252,0.592384,-4.43351,-0.545019
1.67209,1.91561,1.48225,0.630211,-4.42504,-0.541878
1.66883,1.91294,1.52198,0.666603,-4.41683,-0.539559
1.66589,1.90997,1.56174,0.697705,-4.40922,-0.537814
1.66326,1.9067,1.60153,0.723516,-4.40221,-0.536642
1.66095,1.90312,1.64137,0.744037,-4.3958,-0.536044
1.65896,1.89924,1.68124,0.759266,-4.38999,-0.536019
1.65728,1.89506,1.72116,0.769206,-4.38479,-0.536567
1.65591,1.89057,1.76111,0.773854,-4.38018,-0.537688
1.65486,1.88578,1.80109,0.773213,-4.37617,-0.539383
1.65412,1.88068,1.84112,0.76728,-4.37277,-0.541651
1.6537,1.87528,1.88118,0.756057,-4.36996,-0.544492
1.65359,1.86958,1.92129,0.739543,-4.36776,-0.547906
1.6538,1.86357,1.96143,0.717739,-4.36616,-0.551894
1.65432,1.85726,2.0016,0.690645,-4.36515,-0.556456
1.65516,1.85065,2.04182,0.658259,-4.36475,-0.56159
1.65631,1.84373,2.08208,0.620583,-4.36495,-0.567298
1.65777,1.8365,2.12237,0.577617,-4.36575,-0.573579
1.65956,1.82898,2.1627,0.52936,-4.36715,-0.580434
1.66165,1.82115,2.20307,0.475812,-4.36915,-0.587861
1.66406,1.81302,2.24347,0.416974,-4.37176,-0.595862
1.66679,1.80458,2.28392,0.352845,-4.37496,-0.604437
1.66983,1.79584,2.3244,0.283426,-4.37876,-0.613585
1.67318,1.78679,2.36492,0.208716,-4.38317,-0.623306
1.67685,1.77744,2.40548,0.128715,-4.38817,-0.6336
1.68084,1.76779,2.44608,0.0434239,-4.39378,-0.644468
1.68514,1.75784,2.48671,-0.0471578,-4.39998,-0.655908
1.68924,1.7478,2.52728,-0.138493,-4.40673,-0.66729
1.69265,1.73792,2.56769,-0.226043,-4.41395,-0.677978
1.69535,1.72818,2.60793,-0.309809,-4.42165,-0.687973
1.69735,1.71858,2.64801,-0.389791,-4.42982,-0.697275
1.69865,1.70914,2.68792,-0.465988,-4.43847,-0.705884
1.69925,1.69984,2.72767,-0.5384,-4.4476,-0.7138
1.69915,1.69069,2.76726,-0.607029,-4.45721,-0.721023
1.69835,1.68168,2.80668,-0.671873,-4.46729,-0.727553
1.69684,1.67282,2.84593,-0.732932,-4.47785,-0.73339
1.69464,1.66411,2.88502,-0.790207,-4.48888,-0.738534
1.69173,1.65555,2.92395,-0.843698,-4.50039,-0.742985
1.68812,1.64713,2.96271,-0.893404,-4.51238,-0.746743
1.68381,1.63887,3.0013,-0.939326,-4.52484,-0.749808
1.6788,1.63074,3.03973,-0.981464,-4.53778,-0.75218
1.67309,1.62277,3.078,-1.01982,-4.5512,-0.753859
1.66667,1.61494,3.1161,-1.05439,-4.56509,-0.754845
1.65956,1.60726,3.15404,-1.08517,-4.57946,-0.755138
1.65174,1.59973,3.19182,-1.11217,-4.59431,-0.754738
1.64322,1.59234,3.22942,-1.13539,-4.60963,-0.753645
1.634,1.5851,3.26687,-1.15482,-4.62543,-0.751859
1.62408,1.57801,3.30415,-1.17046,-4.64171,-0.74938
1.61346,1.57106,3.34126,-1.18233,-4.65846,-0.746208
1.60214,1.56427,3.37821,-1.1904,-4.67569,-0.742343
1.59011,1.55761,3.415,-1.1947,-4.6934,-0.737784
1.57739,1.55111,3.45162,-1.19521,-4.71158,-0.732533
1.56459,1.54497,3.48811,-1.19196,-4.72882,-0.726173
1.55234,1.53941,3.52451,-1.18498,-4.74371,-0.718289
1.54066,1.53443,3.56081,-1.17428,-4.75624,-0.70888
1.52953,1.53002,3.59702,-1.15985,-4.76642,-0.697946
1.51895,1.5262,3.63313,-1.14169,-4.77424,-0.685487
1.50893,1.52295,3.66915,-1.1198,-4.7797,-0.671504
1.49947,1.52029,3.70507,-1.09418,-4.78281,-0.655996
1.49057,1.5182,3.74089,-1.06484,-4.78357,-0.638963
1.48221,1.51669,3.77663,-1.03177,-4.78196,-0.620406
1.47442,1.51577,3.81226,-0.994967,-4.77801,-0.600324
1.46718,1.51542,3.84781,-0.954438,-4.77169,-0.578718
1.4605,1.51565,3.88325,-0.910182,-4.76302,-0.555587
1.45437,1.51645,3.91861,-0.862197,-4.752,-0.530931
1.4488,1.51784,3.95386,-0.810484,-4.73862,-0.50475
1.44379,1.51981,3.98902,-0.755043,-4.72288,-0.477045
1.43933,1.52236,4.02409,-0.695873,-4.70479,-0.447816
1.43543,1.52548,4.05906,-0.632976,-4.68435,-0.417061
1.43208,1.52919,4.09394,-0.566351,-4.66154,-0.384782
1.42929,1.53347,4.12872,-0.495997,-4.63638,-0.350978
1.42706,1.53833,4.16341,-0.421915,-4.60887,-0.31565
1.42538,1.54378,4.19801,-0.344105,-4.579,-0.278797
1.42426,1.5498,4.2325,-0.262567,-4.54678,-0.240419
1.42369,1.5564,4.26691,-0.177301,-4.51219,-0.200517
1.42368,1.56358,4.30121,-0.088307,-4.47526,-0.15909
1.74672,2.01771,0.464142,0.133675,-4.62578,-0.871774
1.74417,2.00863,0.505408,0.115995,-4.60594,-0.846238
1.7416,1.99982,0.546612,0.101229,-4.58691,-0.821651
1.73901,1.99128,0.587752,0.089375,-4.56869,-0.798014
1.73641,1.98301,0.62883,0.0804342,-4.55128,-0.775326
1.7338,1.975,0.669845,0.0744064,-4.53469,-0.753587
1.73117,1.96727,0.710797,0.0712914,-4.51891,-0.732798
1.72852,1.95981,0.751687,0.0710894,-4.50394,-0.712958
1.72585,1.95262,0.792513,0.0738003,-4.48978,-0.694068
1.72317,1.94569,0.833277,0.079424,-4.47643,-0.676127
1.72047,1.93904,0.873978,0.0879607,-4.4639,-0.659136
1.71776,1.93266,0.914616,0.0994102,-4.45218,-0.643094
1.71503,1.92654,0.955191,0.113773,-4.44127,-0.628001
1.71228,1.9207,0.995703,0.131048,-4.43117,-0.613858
1.70952,1.91512,1.03615,0.151236,-4.42188,-0.600664
1.70674,1.90982,1.07654,0.174337,-4.41341,-0.588419
1.70395,1.90478,1.11686,0.200352,-4.40575,-0.577124
1.70114,1.90002,1.15713,0.229278,-4.3989,-0.566778
1.69831,1.89552,1.19732,0.261118,-4.39286,-0.557382
1.69547,1.8913,1.23746,0.295871,-4.38764,-0.548935
1.69261,1.88734,1.27753,0.333537,-4.38322,-0.541437
1.68973,1.88366,1.31754,0.374115,-4.37962,-0.534889
1.68684,1.88024,1.35749,0.417607,-4.37683,-0.52929
1.68393,1.8771,1.39737,0.464011,-4.37486,-0.524641
1.68101,1.87422,1.43719,0.513328,-4.37369,-0.520941
1.67807,1.87161,1.47695,0.565559,-4.37334,-0.51819
1.67524,1.86899,1.5167,0.615992,-4.37341,-0.516224
1.67268,1.86606,1.55647,0.65992,-4.3735,-0.514877
1.67037,1.86282,1.59628,0.697342,-4.37363,-0.514149
1.66832,1.85927,1.63612,0.728259,-4.37379,-0.51404
1.66652,1.85542,1.67599,0.752669,-4.37397,-0.51455
1.66498,1.85126,1.71589,0.770574,-4.37418,-0.515679
1.66369,1.8468,1.75583,0.781973,-4.37443,-0.517428
1.66266,1.84202,1.7958,0.786866,-4.3747,-0.519796
1.66188,1.83694,1.8358,0.785254,-4.375,-0.522782
1.66136,1.83155,1.87583,0.777135,-4.37533,-0.526388
1.6611,1.82586,1.91589,0.762511,-4.37569,-0.530613
1.66109,1.81986,1.95599,0.741381,-4.37608,-0.535457
1.66134,1.81355,1.99612,0.713746,-4.3765,-0.54092
1.66185,1.80694,2.03628,0.679604,-4.37694,-0.547003
1.66261,1.80002,2.07647,0.638957,-4.37742,-0.553704
1.66362,1.79279,2.1167,0.591804,-4.37792,-0.561025
1.66489,1.78525,2.15695,0.538145,-4.37846,-0.568965
1.66642,1.77741,2.19724,0.47798,-4.37902,-0.577524
1.6682,1.76926,2.23756,0.41131,-4.37961,-0.586702
1.67024,1.7608,2.27791,0.338134,-4.38023,-0.596499
1.67254,1.75204,2.3183,0.258452,-4.38088,-0.606915
1.67509,1.74297,2.35872,0.172264,-4.38156,-0.61795
1.67789,1.73359,2.39916,0.0795705,-4.38227,-0.629605
1.68096,1.72391,2.43965,-0.0196288,-4.38301,-0.641879
1.68427,1.71392,2.48016,-0.125334,-4.38377,-0.654771
1.68739,1.70384,2.52061,-0.232024,-4.38494,-0.667544
1.68985,1.69391,2.5609,-0.334176,-4.38686,-0.679456
1.69164,1.68412,2.60104,-0.431792,-4.38954,-0.690509
1.69278,1.67447,2.64102,-0.524872,-4.39298,-0.700702
1.69326,1.66496,2.68084,-0.613414,-4.39719,-0.710035
1.69307,1.65559,2.72051,-0.69742,-4.40215,-0.718508
1.69223,1.64636,2.76002,-0.776888,-4.40788,-0.726121
1.69073,1.63727,2.79937,-0.85182,-4.41436,-0.732874
1.68857,1.62833,2.83857,-0.922215,-4.42161,-0.738768
1.68574,1.61952,2.87761,-0.988074,-4.42962,-0.743801
1.68226,1.61086,2.91649,-1.0494,-4.43838,-0.747975
1.67812,1.60233,2.95522,-1.10618,-4.44791,-0.751289
1.67332,1.59395,2.99379,-1.15843,-4.4582,-0.753743
1.66786,1.58571,3.0322,-1.20614,-4.46925,-0.755337
1.66174,1.57761,3.07045,-1.24931,-4.48106,-0.756071
1.65496,1.56965,3.10855,-1.28795,-4.49363,-0.755946
1.64752,1.56183,3.14649,-1.32205,-4.50696,-0.75496
1.63942,1.55415,3.18428,-1.35162,-4.52105,-0.753115
1.63066,1.54661,3.2219,-1.37664,-4.5359,-0.750409
1.62124,1.53922,3.25938,-1.39713,-4.55152,-0.746844
1.61116,1.53196,3.29669,-1.41309,-4.56789,-0.742419
1.60043,1.52485,3.33385,-1.4245,-4.58502,-0.737134
1.58903,1.51787,3.37085,-1.43138,-4.60292,-0.73099
1.57697,1.51104,3.40769,-1.43373,-4.62157,-0.723985
1.56425,1.50435,3.44438,-1.43153,-4.64099,-0.716121
1.5515,1.49803,3.48095,-1.42523,-4.65981,-0.707257
1.53934,1.49231,3.51743,-1.41526,-4.67667,-0.697257
1.52778,1.48719,3.55384,-1.4016,-4.69158,-0.686118
1.51681,1.48267,3.59016,-1.38428,-4.70453,-0.673842
1.50643,1.47875,3.6264,-1.36327,-4.71553,-0.660429
1.49664,1.47543,3.66256,-1.33859,-4.72458,-0.645878
1.48745,1.47272,3.69864,-1.31023,-4.73167,-0.630189
1.47885,1.4706,3.73463,-1.2782,-4.73681,-0.613363
1.47084,1.46908,3.77055,-1.24249,-4.73999,-0.595399
1.46343,1.46817,3.80638,-1.2031,-4.74121,-0.576298
1.45661,1.46786,3.84213,-1.16004,-4.74048,-0.556059
1.45038,1.46814,3.8778,-1.1133,-4.7378,-0.534683
1.44475,1.46903,3.91339,-1.06289,-4.73316,-0.512169
1.43971,1.47052,3.9489,-1.0088,-4.72657,-0.488517
1.43526,1.47261,3.98432,-0.951028,-4.71802,-0.463728
1.4314,1.47529,4.01966,-0.889585,-4.70752,-0.437801
1.42814,1.47859,4.05493,-0.824465,-4.69506,-0.410737
1.42547,1.48248,4.09011,-0.75567,-4.68065,-0.382535
1.4234,1.48697,4.1252,-0.683197,-4.66429,-0.353195
1.42191,1.49206,4.16022,-0.607049,-4.64597,-0.322718
1.42102,1.49775,4.19516,-0.527225,-4.62569,-0.291104
1.42073,1.50405,4.23001,-0.443724,-4.60346,-0.258352
1.42102,1.51094,4.26478,-0.356547,-4.57928,-0.224462
1.42191,1.51843,4.29947,-0.265694,-4.55314,-0.189435
1.74667,1.97137,0.455774,-0.143547,-4.64258,-0.801771
1.74395,1.96256,0.497279,-0.158624,-4.60915,-0.77955
1.74125,1.954,0.538713,-0.170297,-4.57743,-0.758156
1.73857,1.9457,0.580074,-0.178565,-4.54742,-0.73759
1.7359,1.93765,0.621364,-0.183428,-4.51914,-0.717852
1.73325,1.92987,0.662582,-0.184887,-4.49257,-0.698941
1.73061,1.92234,0.703729,-0.182941,-4.46771,-0.680857
1.72798,1.91507,0.744804,-0.177591,-4.44458,-0.663602
1.72538,1.90805,0.785807,-0.168836,-4.42315,-0.647173
1.72279,1.90129,0.826738,-0.156676,-4.40345,-0.631572
1.72021,1.89479,0.867598,-0.141112,-4.38546,-0.616799
1.71765,1.88855,0.908386,-0.122143,-4.36919,-0.602853
1.7151,1.88256,0.949102,-0.0997692,-4.35464,-0.589735
1.71257,1.87683,0.989747,-0.0739911,-4.3418,-0.577444
1.71005,1.87136,1.03032,-0.0448084,-4.33068,-0.565981
1.70755,1.86615,1.07082,-0.012221,-4.32127,-0.555346
1.70507,1.86119,1.11125,0.0237709,-4.31358,-0.545537
1.7026,1.85649,1.15161,0.0631675,-4.30761,-0.536557
1.70015,1.85204,1.19189,0.105969,-4.30336,-0.528404
1.69771,1.84786,1.23211,0.152174,-4.30082,-0.521078
1.69528,1.84393,1.27225,0.201785,-4.3,-0.51458
1.69288,1.84026,1.31232,0.2548,-4.30089,-0.50891
1.69048,1.83684,1.35232,0.311219,-4.3035,-0.504067
1.68811,1.83368,1.39225,0.371044,-4.30783,-0.500051
1.68574,1.83078,1.43211,0.434272,-4.31387,-0.496863
1.6834,1.82814,1.47189,0.500906,-4.32163,-0.494503
1.68115,1.82547,1.51165,0.565381,-4.32998,-0.492889
1.67909,1.8225,1.55144,0.622135,-4.33779,-0.49194
1.67721,1.81923,1.59125,0.671169,-4.34505,-0.491655
1.67552,1.81565,1.63109,0.712481,-4.35177,-0.492036
1.67401,1.81176,1.67095,0.746072,-4.35795,-0.493082
1.67269,1.80757,1.71084,0.771942,-4.36358,-0.494792
1.67155,1.80308,1.75076,0.790092,-4.36868,-0.497168
1.6706,1.79828,1.7907,0.80052,-4.37323,-0.500208
1.66983,1.79318,1.83066,0.803227,-4.37723,-0.503914
1.66924,1.78777,1.87066,0.798214,-4.3807,-0.508284
1.66884,1.78206,1.91067,0.785479,-4.38362,-0.51332
1.66863,1.77605,1.95072,0.765023,-4.386,-0.51902
1.66859,1.76973,1.99079,0.736847,-4.38784,-0.525385
1.66875,1.76311,2.03088,0.700949,-4.38913,-0.532415
1.66909,1.75618,2.071,0.657331,-4.38988,-0.540111
1.66961,1.74895,2.11115,0.605991,-4.39009,-0.548471
1.67032,1.74141,2.15132,0.54693,-4.38976,-0.557496
1.67121,1.73357,2.19152,0.480149,-4.38889,-0.567186
1.67229,1.72542,2.23174,0.405646,-4.38747,-0.577541
1.67355,1.71697,2.27199,0.323423,-4.38551,-0.588561
1.675,1.70822,2.31226,0.233478,-4.383,-0.600245
1.67663,1.69916,2.35256,0.135812,-4.37996,-0.612595
1.67844,1.6898,2.39289,0.0304259,-4.37637,-0.62561
1.68044,1.68013,2.43324,-0.0826816,-4.37224,-0.63929
1.68263,1.67016,2.47362,-0.20351,-4.36757,-0.653634
1.6846,1.6601,2.51393,-0.325555,-4.36314,-0.667798
1.68596,1.65018,2.5541,-0.44231,-4.35977,-0.680935
1.68671,1.64038,2.59412,-0.553776,-4.35743,-0.693045
1.68685,1.63072,2.634,-0.659953,-4.35615,-0.704129
1.68638,1.62119,2.67372,-0.76084,-4.3559,-0.714186
1.6853,1.61179,2.7133,-0.856439,-4.3567,-0.723216
1.68361,1.60253,2.75273,-0.946748,-4.35855,-0.731219
1.68131,1.59339,2.79202,-1.03177,-4.36144,-0.738196
1.6784,1.58439,2.83115,-1.1115,-4.36537,-0.744145
1.67487,1.57552,2.87014,-1.18594,-4.37035,-0.749069
1.67074,1.56678,2.90899,-1.25509,-4.37638,-0.752965
1.666,1.55818,2.94768,-1.31896,-4.38345,-0.755835
1.66064,1.5497,2.98623,-1.37753,-4.39156,-0.757678
1.65468,1.54136,3.02463,-1.43081,-4.40072,-0.758494
1.6481,1.53315,3.06288,-1.47881,-4.41092,-0.758283
1.64091,1.52507,3.10099,-1.52152,-4.42217,-0.757046
1.63312,1.51712,3.13894,-1.55893,-4.43446,-0.754782
1.62471,1.50931,3.17675,-1.59106,-4.44779,-0.751491
1.61569,1.50162,3.21442,-1.6179,-4.46217,-0.747174
1.60606,1.49407,3.25193,-1.63945,-4.4776,-0.74183
1.59582,1.48665,3.2893,-1.65571,-4.49407,-0.735459
1.58497,1.47936,3.32652,-1.66668,-4.51159,-0.728061
1.57351,1.47221,3.36359,-1.67236,-4.53014,-0.719637
1.56144,1.46518,3.40052,-1.67276,-4.54975,-0.710186
1.54876,1.45829,3.4373,-1.66786,-4.5704,-0.699708
1.53608,1.45177,3.47397,-1.65851,-4.59079,-0.688341
1.52404,1.44588,3.51056,-1.64553,-4.60963,-0.676225
1.51263,1.44059,3.54709,-1.62893,-4.62692,-0.663357
1.50184,1.43593,3.58354,-1.6087,-4.64265,-0.649739
1.49169,1.43189,3.61992,-1.58485,-4.65683,-0.635371
1.48216,1.42846,3.65623,-1.55738,-4.66946,-0.620252
1.47327,1.42565,3.69246,-1.52628,-4.68053,-0.604383
1.465,1.42347,3.72863,-1.49156,-4.69004,-0.587763
1.45737,1.42189,3.76472,-1.45321,-4.69801,-0.570392
1.45036,1.42094,3.80074,-1.41124,-4.70442,-0.552272
1.44398,1.42061,3.83668,-1.36564,-4.70927,-0.5334
1.43823,1.42089,3.87256,-1.31642,-4.71258,-0.513779
1.43312,1.42179,3.90836,-1.26358,-4.71433,-0.493406
1.42863,1.42331,3.94409,-1.20711,-4.71452,-0.472284
1.42477,1.42545,3.97975,-1.14701,-4.71316,-0.45041
1.42154,1.42821,4.01534,-1.0833,-4.71025,-0.427787
1.41894,1.43158,4.05085,-1.01595,-4.70578,-0.404412
1.41697,1.43557,4.08629,-0.944988,-4.69976,-0.380288
1.41563,1.44018,4.12166,-0.870398,-4.69219,-0.355413
1.41492,1.44541,4.15696,-0.792183,-4.68306,-0.329787
1.41483,1.45126,4.19218,-0.710344,-4.67238,-0.303411
1.41538,1.45773,4.22734,-0.624881,-4.66014,-0.276284
1.41656,1.46481,4.26242,-0.535793,-4.64636,-0.248407
1.41837,1.47251,4.29743,-0.443081,-4.63101,-0.219779
1.74385,1.92486,0.448107,-0.420769,-4.65938,-0.731768
1.74099,1.91645,0.489817,-0.433244,-4.61235,-0.712862
1.73819,1.90827,0.531449,-0.441823,-4.56794,-0.694662
1.73544,1.90033,0.573,-0.446505,-4.52616,-0.677167
1.73275,1.89262,0.614473,-0.447291,-4.48699,-0.660378
1.7301,1.88515,0.655866,-0.44418,-4.45044,-0.644294
1.72751,1.87792,0.69718,-0.437174,-4.41652,-0.628917
1.72497,1.87092,0.738414,-0.426271,-4.38521,-0.614245
1.72248,1.86415,0.77957,-0.411472,-4.35653,-0.600278
1.72004,1.85762,0.820645,-0.392776,-4.33047,-0.587018
1.71765,1.85133,0.861642,-0.370184,-4.30703,-0.574462
1.71532,1.84527,0.902559,-0.343696,-4.28621,-0.562613
1.71304,1.83945,0.943396,-0.313311,-4.26801,-0.551469
1.7108,1.83386,0.984155,-0.27903,-4.25243,-0.541031
1.70863,1.82851,1.02483,-0.240853,-4.23947,-0.531299
1.7065,1.82339,1.06543,-0.19878,-4.22914,-0.522272
1.70442,1.81851,1.10595,-0.15281,-4.22142,-0.513951
1.7024,1.81387,1.14639,-0.102944,-4.21633,-0.506335
1.70043,1.80946,1.18676,-0.049181,-4.21385,-0.499426
1.69851,1.80528,1.22704,0.00847776,-4.214,-0.493221
1.69664,1.80134,1.26724,0.0700329,-4.21677,-0.487723
1.69483,1.79764,1.30736,0.135484,-4.22216,-0.48293
1.69306,1.79417,1.34741,0.204832,-4.23017,-0.478843
1.69135,1.79094,1.38737,0.278076,-4.2408,-0.475462
1.68969,1.78794,1.42726,0.355216,-4.25406,-0.472786
1.68808,1.78518,1.46706,0.436253,-4.26993,-0.470816
1.68655,1.78239,1.50684,0.51477,-4.28656,-0.469554
1.68512,1.7793,1.54663,0.584351,-4.30207,-0.469002
1.68379,1.77592,1.58645,0.644995,-4.31647,-0.469162
1.68257,1.77224,1.62628,0.696703,-4.32975,-0.470032
1.68144,1.76826,1.66613,0.739475,-4.34192,-0.471613
1.68041,1.76399,1.706,0.773311,-4.35298,-0.473905
1.67949,1.75942,1.74589,0.79821,-4.36292,-0.476908
1.67867,1.75456,1.78579,0.814174,-4.37175,-0.480621
1.67795,1.7494,1.82572,0.821201,-4.37946,-0.485046
1.67733,1.74394,1.86566,0.819292,-4.38606,-0.490181
1.67681,1.73819,1.90563,0.808447,-4.39155,-0.496026
1.67639,1.73214,1.94561,0.788665,-4.39592,-0.502583
1.67608,1.72579,1.98561,0.759948,-4.39918,-0.50985
1.67587,1.71915,2.02563,0.722294,-4.40132,-0.517828
1.67575,1.71222,2.06567,0.675704,-4.40235,-0.526517
1.67574,1.70498,2.10573,0.620178,-4.40226,-0.535916
1.67583,1.69746,2.1458,0.555716,-4.40106,-0.546027
1.67602,1.68963,2.1859,0.482317,-4.39875,-0.556848
1.67632,1.68151,2.22601,0.399982,-4.39532,-0.56838
1.67671,1.67309,2.26614,0.308711,-4.39078,-0.580622
1.67721,1.66438,2.30629,0.208504,-4.38512,-0.593576
1.6778,1.65537,2.34646,0.0993609,-4.37835,-0.60724
1.6785,1.64607,2.38665,-0.0187186,-4.37047,-0.621615
1.6793,1.63646,2.42686,-0.145734,-4.36147,-0.636701
1.6802,1.62657,2.46709,-0.281686,-4.35136,-0.652497
1.68088,1.61658,2.50725,-0.419085,-4.34135,-0.668052
1.681,1.60672,2.54728,-0.550443,-4.33267,-0.682414
1.68057,1.59697,2.58718,-0.675759,-4.32533,-0.695581
1.67958,1.58735,2.62694,-0.795034,-4.31931,-0.707556
1.67804,1.57784,2.66656,-0.908266,-4.31461,-0.718336
1.67594,1.56845,2.70605,-1.01546,-4.31125,-0.727923
1.6733,1.55919,2.7454,-1.11661,-4.30922,-0.736317
1.67009,1.55004,2.78461,-1.21172,-4.30851,-0.743517
1.66634,1.54102,2.82369,-1.30078,-4.30914,-0.749523
1.66203,1.53211,2.86263,-1.38381,-4.31109,-0.754336
1.65716,1.52333,2.90143,-1.46079,-4.31437,-0.757955
1.65174,1.51466,2.9401,-1.53173,-4.31898,-0.760381
1.64577,1.50612,2.97863,-1.59663,-4.32492,-0.761612
1.63924,1.49769,3.01703,-1.65549,-4.33218,-0.761651
1.63216,1.48939,3.05529,-1.70831,-4.34078,-0.760495
1.62453,1.4812,3.09341,-1.75508,-4.3507,-0.758147
1.61634,1.47314,3.1314,-1.79582,-4.36195,-0.754604
1.6076,1.46519,3.16925,-1.83051,-4.37454,-0.749868
1.5983,1.45737,3.20696,-1.85916,-4.38845,-0.743939
1.58845,1.44966,3.24454,-1.88177,-4.40368,-0.736815
1.57805,1.44208,3.28198,-1.89834,-4.42025,-0.728498
1.56709,1.43461,3.31929,-1.90886,-4.43815,-0.718988
1.55558,1.42727,3.35645,-1.91335,-4.45737,-0.708284
1.54351,1.42004,3.39349,-1.91179,-4.47792,-0.696386
1.53089,1.41294,3.43038,-1.90419,-4.49981,-0.683295
1.51833,1.40621,3.46718,-1.89178,-4.52178,-0.669425
1.50643,1.40011,3.50391,-1.8758,-4.54259,-0.655192
1.4952,1.39465,3.54057,-1.85625,-4.56226,-0.640596
1.48463,1.38982,3.57716,-1.83313,-4.58077,-0.625636
1.47473,1.38561,3.61369,-1.80644,-4.59813,-0.610313
1.46549,1.38204,3.65015,-1.77617,-4.61433,-0.594626
1.45692,1.37911,3.68655,-1.74233,-4.62938,-0.578576
1.44902,1.3768,3.72288,-1.70491,-4.64328,-0.562162
1.44178,1.37512,3.75914,-1.66393,-4.65603,-0.545386
1.43521,1.37408,3.79534,-1.61937,-4.66762,-0.528245
1.4293,1.37367,3.83146,-1.57124,-4.67807,-0.510742
1.42405,1.37389,3.86753,-1.51954,-4.68735,-0.492874
1.41948,1.37474,3.90352,-1.46427,-4.69549,-0.474644
1.41556,1.37623,3.93945,-1.40542,-4.70247,-0.45605
1.41232,1.37834,3.97531,-1.343,-4.7083,-0.437093
1.40974,1.38109,4.01111,-1.27701,-4.71298,-0.417772
1.40782,1.38447,4.04684,-1.20744,-4.7165,-0.398088
1.40657,1.38848,4.0825,-1.13431,-4.71887,-0.378041
1.40599,1.39312,4.1181,-1.0576,-4.72009,-0.35763
1.40607,1.3984,4.15363,-0.977317,-4.72016,-0.336855
1.40682,1.4043,4.18909,-0.893464,-4.71907,-0.315718
1.40823,1.41084,4.22448,-0.806038,-4.71683,-0.294217
1.41031,1.41801,4.25981,-0.715039,-4.71344,-0.272352
1.41305,1.42581,4.29508,-0.620469,-4.70889,-0.250124
1.73825,1.87818,0.441139,-0.697991,-4.67618,-0.661765
1.73529,1.87031,0.483022,-0.707864,-4.61556,-0.646174
